2025-03-23 00:53:59,773 INFO    MainThread:26152 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-23 00:54:50,717 INFO    MainThread:26152 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-23 00:54:50,718 INFO    MainThread:26152 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-23 00:54:50,818 INFO    MainThread:26152 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-23 00:54:50,820 INFO    MainThread:26152 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-23 00:54:50,820 INFO    MainThread:26152 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-23 00:55:09,888 INFO    MainThread:26152 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-23 00:55:09,891 INFO    MainThread:26152 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-23 00:55:09,891 INFO    MainThread:26152 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-23 00:55:10,516 INFO    MainThread:26152 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-23 00:55:10,519 INFO    MainThread:26152 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-23 00:55:10,520 INFO    MainThread:26152 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-23 00:55:25,624 INFO    MainThread:26152 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-23 00:56:08,967 INFO    MainThread:26152 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-23 00:56:08,968 INFO    MainThread:26152 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-23 00:57:47,903 INFO    MsgRouterThr:26152 [mailbox.py:close():129] Closing mailbox, abandoning 1 handles.
